uniqueplayId,QB_Flip,end_too_far,perc_tackle_lt_1.5,perc_tackl_end_facing,End_dist_travel,Mean_end_speed
202109230078,0.0,0,0.7931034482758621,0.2413793103448276,9.44,3.1555172413793104
202109230078,1.0,0,0.6896551724137931,0.2413793103448276,11.26,3.7693103448275864
202109260080,0.0,0,0.46153846153846156,0.34615384615384615,8.69,3.141538461538462
202109260080,1.0,0,0.6538461538461539,0.6538461538461539,8.25,3.013076923076923
202109260177,0.0,0,0.8,0.56,5.88,2.3308
202109260177,1.0,0,0.28,0.0,7.83,3.1356
202109260199,0.0,0,0.5897435897435898,0.15384615384615385,16.03,4.146410256410257
202109260199,1.0,0,0.6153846153846154,0.5128205128205128,9.39,2.305641025641026
202109260255,0.0,0,0.6808510638297872,0.425531914893617,13.61,2.925957446808511
202109260255,1.0,0,1.0,0.40425531914893614,7.13,1.4602127659574466
202109260376,0.0,0,0.5185185185185185,0.4444444444444444,8.41,3.132962962962963
202109260376,1.0,0,0.6296296296296297,0.2962962962962963,9.209999999999999,3.3222222222222224
202109260676,0.0,0,1.0,0.09523809523809523,8.32,1.9966666666666666
202109260676,1.0,0,1.0,0.21428571428571427,10.34,2.402142857142857
202109260954,0.0,0,0.391304347826087,0.43478260869565216,7.9399999999999995,3.4186956521739127
202109260954,1.0,0,0.5217391304347826,0.391304347826087,5.11,2.168695652173913
202109261075,0.0,0,0.5357142857142857,0.6428571428571429,7.72,2.741428571428571
202109261075,1.0,0,0.4642857142857143,0.35714285714285715,12.15,4.158214285714286
202109261097,0.0,0,0.6470588235294118,0.5882352941176471,9.83,2.9397058823529414
202109261097,1.0,0,0.6764705882352942,0.38235294117647056,10.37,2.9658823529411764
202109261398,0.0,0,0.6153846153846154,0.19230769230769232,9.27,3.4396153846153847
202109261398,1.0,0,0.5,0.8076923076923077,8.790000000000001,3.227692307692308
202109270055,0.0,0,0.5714285714285714,0.6428571428571429,6.82,2.3275
202109270055,1.0,0,0.8214285714285714,0.5357142857142857,7.33,2.5403571428571428
202110030076,0.0,0,0.5416666666666666,0.375,7.3100000000000005,2.905416666666667
202110030076,1.0,0,0.625,1.0,5.48,2.2216666666666667
202110031097,0.0,0,0.22727272727272727,0.45454545454545453,8.58,3.6977272727272723
202110031097,1.0,0,0.5454545454545454,0.22727272727272727,4.97,2.2322727272727274
202110031155,0.0,0,0.52,1.0,7.5,2.9788
202110031155,1.0,0,0.84,0.4,6.12,2.416
202110031255,0.0,0,0.391304347826087,0.30434782608695654,9.57,4.185652173913043
202110031255,1.0,0,0.5652173913043478,0.9130434782608695,8.2,3.551304347826087
202110031356,1.0,0,0.875,0.16666666666666666,4.97,2.0383333333333336
202110031380,0.0,0,0.5,0.20833333333333334,4.7,2.0233333333333334
202110031380,1.0,0,0.4583333333333333,0.75,4.87,2.0341666666666667
202110040081,0.0,0,0.68,0.88,5.93,2.2524
202110040081,1.0,0,0.48,0.56,9.18,3.5748
202110070095,0.0,0,0.8333333333333334,0.5714285714285714,10.05,2.3414285714285716
202110070095,1.0,0,0.42857142857142855,0.23809523809523808,10.78,2.4373809523809524
202110100055,0.0,0,0.7058823529411765,0.29411764705882354,7.720000000000001,2.1932352941176467
202110100055,1.0,0,0.35294117647058826,0.11764705882352941,8.15,2.3252941176470587
202110100162,0.0,0,0.5172413793103449,0.6206896551724138,7.96,2.6313793103448275
202110100162,1.0,0,0.3793103448275862,0.1724137931034483,9.64,3.1979310344827585
202110100477,0.0,0,0.7894736842105263,0.5263157894736842,7.98,1.9818421052631578
202110100477,1.0,0,0.6052631578947368,0.6578947368421053,11.93,2.933684210526316
202110100499,0.0,0,0.7619047619047619,0.5,10.88,2.585238095238095
202110100863,0.0,0,0.6938775510204082,0.6326530612244898,14.2,2.8069387755102038
202110100863,1.0,0,0.16326530612244897,0.30612244897959184,10.95,2.146326530612245
202110100885,0.0,0,0.6857142857142857,0.45714285714285713,10.77,2.972
202110100885,1.0,0,0.6,0.34285714285714286,10.58,2.9105714285714286
202110101185,0.0,0,0.9024390243902439,0.4634146341463415,8.38,1.9829268292682927
202110101185,1.0,0,0.975609756097561,0.17073170731707318,8.51,2.0014634146341463
202110101397,0.0,0,0.6333333333333333,0.9666666666666667,7.930000000000001,2.556
202110101397,1.0,0,0.4,0.9333333333333333,9.459999999999999,2.985
202110110062,0.0,0,0.96875,0.8125,4.45,1.3528125
202110110062,1.0,0,0.625,0.4375,12.26,3.704375
202110110086,1.0,0,0.44642857142857145,0.32142857142857145,17.89,3.0835714285714286
202110140076,0.0,0,0.5416666666666666,0.5833333333333334,5.38,2.169166666666667
202110140076,1.0,0,0.4166666666666667,0.4166666666666667,7.1899999999999995,2.9483333333333337
202110170095,0.0,0,0.5769230769230769,0.11538461538461539,10.23,3.976923076923077
202110170095,1.0,0,0.5,0.2692307692307692,8.51,3.1661538461538465
202110170163,0.0,0,0.6176470588235294,0.7058823529411765,8.55,2.5261764705882355
202110170163,1.0,0,0.5294117647058824,0.23529411764705882,12.98,3.859705882352941
202110170762,0.0,0,0.7894736842105263,0.7105263157894737,9.28,2.3781578947368422
202110170762,1.0,0,0.4473684210526316,0.631578947368421,15.18,3.8676315789473685
202110170856,0.0,0,1.0,0.5,6.02,2.42625
202110170856,1.0,0,0.8333333333333334,0.041666666666666664,6.2700000000000005,2.5533333333333332
202110170955,0.0,0,0.4583333333333333,0.25,8.46,3.5283333333333338
202110171094,0.0,0,0.84,0.96,4.98,1.9628
202110171094,1.0,0,0.8,0.8,5.75,2.184
202110240078,1.0,0,0.6071428571428571,0.7142857142857143,9.05,3.2674999999999996
202110240155,0.0,0,0.9629629629629629,0.37037037037037035,5.41,1.944074074074074
202110240155,1.0,0,1.0,0.2222222222222222,1.81,0.6507407407407407
202110240696,0.0,0,0.5333333333333333,0.1,11.84,3.951
202110240696,1.0,0,0.5333333333333333,0.3333333333333333,10.95,3.6906666666666665
202110240761,0.0,0,0.5185185185185185,0.4074074074074074,7.08,2.552962962962963
202110240761,1.0,0,0.48148148148148145,0.5185185185185185,7.39,2.6074074074074076
202110240975,0.0,0,0.4,0.17142857142857143,13.62,3.8888571428571432
202110240975,1.0,0,0.8285714285714286,0.22857142857142856,5.470000000000001,1.5168571428571427
2021090900137,1.0,0,0.9032258064516129,0.41935483870967744,7.01,2.201290322580645
2021090900187,0.0,0,0.7307692307692307,0.15384615384615385,6.23,2.3803846153846155
2021090900187,1.0,0,0.5384615384615384,0.0,5.32,2.0076923076923077
2021090900282,0.0,0,0.5526315789473685,0.2894736842105263,5.25,1.416842105263158
2021090900349,0.0,0,0.6129032258064516,0.2903225806451613,10.59,3.430967741935484
2021090900410,0.0,0,0.2727272727272727,0.22727272727272727,7.69,3.5295454545454548
2021090900410,1.0,0,0.36363636363636365,0.7727272727272727,8.11,3.6263636363636365
2021090900434,0.0,0,0.13043478260869565,0.13043478260869565,7.75,3.2195652173913043
2021090900434,1.0,0,0.43478260869565216,0.7391304347826086,8.92,3.7856521739130433
2021090900456,0.0,0,0.5483870967741935,0.1935483870967742,9.59,2.9922580645161294
2021090900456,1.0,0,0.5483870967741935,0.3870967741935484,9.18,2.845806451612903
2021090900509,0.0,0,0.7272727272727273,0.2727272727272727,12.87,3.682424242424242
2021090900509,1.0,0,0.5757575757575758,0.3939393939393939,10.6,3.2551515151515154
2021090900559,0.0,0,0.5,0.3,7.75,2.4736666666666665
2021090900559,1.0,0,0.43333333333333335,0.5,6.55,2.0743333333333336
2021090900583,0.0,0,0.15384615384615385,0.11538461538461539,5.39,2.0634615384615382
2021090900583,1.0,0,0.8076923076923077,0.07692307692307693,3.0700000000000003,1.1411538461538462
2021090900687,0.0,0,0.2857142857142857,0.03571428571428571,6.67,2.34
2021090900687,1.0,0,0.39285714285714285,0.14285714285714285,8.32,3.031428571428571
2021090900869,0.0,0,0.6451612903225806,0.7419354838709677,7.53,2.4251612903225808
2021090900869,1.0,0,1.0,0.7741935483870968,4.42,1.3635483870967742
2021090900947,0.0,0,0.9090909090909091,0.25,9.99,2.194090909090909
2021091200146,0.0,0,0.5416666666666666,0.6666666666666666,6.74,2.75125
2021091200146,1.0,0,0.5416666666666666,0.0,8.17,3.3212499999999996
2021091200231,0.0,0,0.48148148148148145,0.5185185185185185,9.01,3.240740740740741
2021091200231,1.0,0,0.5555555555555556,0.4074074074074074,7.2,2.5966666666666667
2021091200348,1.0,0,1.0,0.0,3.74,0.9686842105263158
2021091200370,0.0,0,0.9259259259259259,0.48148148148148145,6.88,2.505555555555556
2021091200370,1.0,0,0.8888888888888888,0.14814814814814814,8.37,3.0262962962962963
2021091200705,0.0,0,0.5172413793103449,0.7931034482758621,9.79,3.309310344827586
2021091200750,0.0,0,1.0,0.2727272727272727,4.18,1.2163636363636363
2021091200750,1.0,0,1.0,0.8181818181818182,2.32,0.69
2021091200821,0.0,0,0.6,0.72,7.46,2.8888
2021091200821,1.0,0,0.52,0.0,6.52,2.5444
2021091201111,0.0,0,0.5263157894736842,0.2631578947368421,10.16,2.7526315789473683
2021091201111,1.0,0,0.7105263157894737,0.3684210526315789,11.01,2.9042105263157896
2021091201262,0.0,0,0.2857142857142857,0.17857142857142858,10.46,3.587857142857143
2021091201262,1.0,0,0.5,0.5714285714285714,8.85,2.950357142857143
2021091201406,0.0,0,0.6363636363636364,0.48484848484848486,8.74,2.652121212121212
2021091201454,0.0,0,0.6666666666666666,0.45454545454545453,8.03,2.3415151515151513
2021091201476,0.0,0,0.7368421052631579,0.18421052631578946,10.63,2.776842105263158
2021091201476,1.0,0,0.7631578947368421,0.13157894736842105,6.09,1.6168421052631579
2021091201639,0.0,0,0.56,0.76,7.7299999999999995,2.9592
2021091201639,1.0,0,0.52,0.24,9.0,3.3931999999999998
2021091201762,0.0,0,0.17073170731707318,0.17073170731707318,9.94,2.3292682926829267
2021091201856,0.0,0,1.0,0.4358974358974359,4.53,1.142820512820513
2021091201856,1.0,0,0.7948717948717948,0.3333333333333333,10.09,2.5128205128205128
2021091201901,0.0,0,0.6428571428571429,0.42857142857142855,9.4,3.2089285714285714
2021091201901,1.0,0,0.7142857142857143,0.42857142857142855,7.97,2.7046428571428573
2021091201997,0.0,0,0.6129032258064516,0.2903225806451613,8.54,2.702258064516129
2021091201997,1.0,0,0.5806451612903226,0.22580645161290322,11.05,3.4658064516129032
2021091202210,0.0,0,0.4117647058823529,0.5294117647058824,11.21,3.1814705882352943
2021091202210,1.0,0,0.7352941176470589,0.7058823529411765,9.5,2.8102941176470586
2021091202394,0.0,0,0.6785714285714286,0.42857142857142855,8.89,3.091785714285714
2021091202394,1.0,0,0.5714285714285714,0.10714285714285714,8.540000000000001,2.9203571428571427
2021091202489,0.0,0,0.3684210526315789,0.02631578947368421,11.88,3.1607894736842104
2021091202489,1.0,0,0.42105263157894735,0.39473684210526316,6.37,1.638684210526316
2021091202602,0.0,0,0.48,0.0,6.0600000000000005,2.4484
2021091202602,1.0,0,1.0,0.6,6.94,2.6260000000000003
2021091202664,0.0,0,0.5357142857142857,0.39285714285714285,8.6,3.090357142857143
2021091202664,1.0,0,0.4642857142857143,0.10714285714285714,10.51,3.662857142857143
2021091202688,0.0,0,0.0,0.3333333333333333,6.92,2.747916666666667
2021091202688,1.0,0,0.5416666666666666,0.4583333333333333,8.2,3.2670833333333333
2021091202815,1.0,0,0.9714285714285714,0.6,7.15,1.957142857142857
2021091202837,0.0,0,0.4883720930232558,0.2558139534883721,15.86,3.7011627906976745
2021091202837,1.0,0,0.6976744186046512,0.09302325581395349,20.18,4.418372093023256
2021091202935,0.0,0,0.6551724137931034,0.10344827586206896,8.57,2.651724137931035
2021091202935,1.0,0,0.27586206896551724,0.3448275862068966,7.22,2.4444827586206896
2021091202957,0.0,0,0.6333333333333333,0.5666666666666667,7.97,2.5883333333333334
2021091202957,1.0,0,0.4666666666666667,0.7333333333333333,8.34,2.762
2021091203125,0.0,0,0.48148148148148145,0.0,11.5,4.211111111111111
2021091203125,1.0,0,0.6666666666666666,0.2222222222222222,4.67,1.7462962962962962
2021091203149,0.0,0,0.6875,0.625,9.49,2.863125
2021091203149,1.0,0,0.6875,0.6875,8.13,2.461875
2021091203258,0.0,0,0.6363636363636364,0.21212121212121213,13.25,3.853939393939394
2021091203258,1.0,0,0.6060606060606061,0.2727272727272727,11.799999999999999,3.4366666666666665
2021091203280,0.0,0,0.46153846153846156,0.6538461538461539,9.4,3.5084615384615385
2021091203280,1.0,0,0.5384615384615384,0.3076923076923077,9.33,3.4396153846153843
2021091203405,0.0,0,0.5217391304347826,0.21739130434782608,5.21,2.1908695652173913
2021091203405,1.0,0,0.8695652173913043,0.43478260869565216,3.77,1.5895652173913044
2021091203533,0.0,0,0.391304347826087,0.7391304347826086,9.57,4.018260869565218
2021091203533,1.0,0,0.5652173913043478,0.4782608695652174,8.28,3.4539130434782606
2021091203620,0.0,0,0.5806451612903226,0.22580645161290322,11.370000000000001,3.54
2021091203620,1.0,0,0.6451612903225806,0.3870967741935484,7.82,2.416129032258065
2021091203765,0.0,0,0.8103448275862069,0.41379310344827586,11.78,1.983103448275862
2021091203765,1.0,0,0.46551724137931033,0.13793103448275862,19.65,3.291551724137931
2021091203845,0.0,0,0.0,0.5,5.41,2.0384615384615383
2021091203845,1.0,0,0.8461538461538461,0.5,5.03,1.8980769230769232
2021091203924,0.0,0,0.5769230769230769,0.4230769230769231,4.78,1.7880769230769231
2021091203924,1.0,0,0.8076923076923077,0.0,5.11,1.9138461538461538
2021091204135,0.0,0,0.6451612903225806,0.3225806451612903,9.25,2.89
2021091204157,0.0,0,0.7222222222222222,0.4722222222222222,11.1,2.971111111111111
2021091204282,0.0,0,0.6176470588235294,0.8823529411764706,8.46,2.4591176470588234
2021091204282,1.0,0,0.6470588235294118,0.6470588235294118,12.22,3.4691176470588236
2021091204328,0.0,0,0.8333333333333334,0.8888888888888888,7.5,2.0836111111111113
2021091204328,1.0,0,0.6111111111111112,0.8055555555555556,11.93,3.167222222222222
2021091204487,0.0,0,0.7142857142857143,0.35714285714285715,8.040000000000001,2.763214285714286
2021091204487,1.0,0,0.5714285714285714,0.6071428571428571,7.27,2.5035714285714286
2021091204516,0.0,0,0.3939393939393939,0.48484848484848486,4.76,1.4257575757575758
2021091204596,0.0,0,0.0,0.34615384615384615,6.63,2.4753846153846153
2021091204736,0.0,0,0.6896551724137931,0.896551724137931,8.85,2.9617241379310344
2021091204736,1.0,0,0.4827586206896552,0.27586206896551724,12.71,4.166551724137931
2021091204807,0.0,0,0.4090909090909091,0.9545454545454546,5.34,2.4504545454545457
2021091204807,1.0,0,0.2727272727272727,0.9090909090909091,6.98,3.0486363636363634
2021091204831,0.0,0,1.0,0.45454545454545453,4.33,1.9777272727272726
2021091204831,1.0,0,0.8181818181818182,0.2727272727272727,5.07,2.2245454545454546
2021091204895,0.0,0,0.7352941176470589,0.5588235294117647,9.370000000000001,2.6544117647058822
2021091204895,1.0,0,0.6470588235294118,0.7941176470588235,9.63,2.756470588235294
2021091204919,0.0,0,0.6551724137931034,0.5517241379310345,10.72,3.586551724137931
2021091204919,1.0,0,0.5862068965517241,0.5517241379310345,8.89,2.929310344827586
2021091205100,0.0,0,0.5714285714285714,0.10714285714285714,10.2,3.692142857142857
2021091205100,1.0,0,0.5357142857142857,0.17857142857142858,9.17,3.1864285714285714
2021091205249,0.0,0,0.42857142857142855,0.32142857142857145,10.72,3.86
2021091205249,1.0,0,0.5714285714285714,0.42857142857142855,11.06,3.8075
2021091205423,0.0,0,0.3076923076923077,1.0,7.52,2.915
2021091205423,1.0,0,0.6153846153846154,0.5769230769230769,8.77,3.253846153846154
2021091205447,0.0,0,0.9,0.16666666666666666,6.37,2.1226666666666665
2021091205447,1.0,0,1.0,0.6333333333333333,5.5200000000000005,1.8093333333333335
2021091205513,0.0,0,0.8611111111111112,0.3055555555555556,13.67,3.8375000000000004
2021091205513,1.0,0,0.5277777777777778,0.3611111111111111,9.92,2.6708333333333334
2021091205699,0.0,0,1.0,0.9285714285714286,4.17,1.5453571428571429
2021091205699,1.0,0,0.7142857142857143,0.32142857142857145,10.48,3.65
2021091205745,0.0,0,0.6153846153846154,0.8076923076923077,7.87,3.0503846153846155
2021091205745,1.0,0,0.5384615384615384,0.2692307692307692,5.18,1.9334615384615383
2021091205787,0.0,0,1.0,0.7666666666666667,5.68,1.9566666666666668
2021091205787,1.0,0,0.8,0.16666666666666666,4.2,1.399
2021091205811,0.0,0,0.7090909090909091,0.2909090909090909,19.28,3.566181818181818
2021091205811,1.0,0,0.6909090909090909,0.34545454545454546,11.41,2.1012727272727276
2021091205856,0.0,0,0.6071428571428571,0.6785714285714286,10.2,3.658214285714286
2021091205856,1.0,0,0.75,0.6428571428571429,7.78,2.6750000000000003
2021091205878,0.0,0,0.3225806451612903,0.41935483870967744,10.12,3.261935483870968
2021091205878,1.0,0,0.6129032258064516,0.4838709677419355,11.48,3.5706451612903227
2021091206128,0.0,0,0.6097560975609756,0.2682926829268293,13.870000000000001,3.4126829268292678
2021091206128,1.0,0,0.6097560975609756,0.2682926829268293,12.23,3.0017073170731705
2021091206152,0.0,0,0.7027027027027027,0.24324324324324326,13.6,3.5683783783783785
2021091206152,1.0,0,0.7567567567567568,0.16216216216216217,7.16,1.9354054054054053
2021091206245,0.0,0,0.5806451612903226,0.16129032258064516,13.11,4.073548387096774
2021091206245,1.0,0,0.6129032258064516,0.2903225806451613,14.17,4.357096774193548
2021091206649,0.0,0,0.5666666666666667,0.2,11.06,3.646666666666667
2021091206649,1.0,0,0.6,0.06666666666666667,12.36,3.914
2021091206742,0.0,0,0.8333333333333334,0.23809523809523808,14.49,3.406666666666667
2021091206742,1.0,0,0.5952380952380952,0.21428571428571427,17.3,4.112619047619047
2021091206855,0.0,0,0.5,0.2916666666666667,8.28,3.3524999999999996
2021091206855,1.0,0,0.625,0.625,7.46,3.04125
2021091206948,0.0,0,0.6944444444444444,0.3888888888888889,8.17,2.195
2021091206948,1.0,0,0.6944444444444444,0.3333333333333333,9.629999999999999,2.5733333333333333
2021091207100,0.0,0,0.65625,0.15625,12.290000000000001,3.884375
2021091207152,0.0,0,0.8205128205128205,0.717948717948718,7.16,1.85
2021091207152,1.0,0,1.0,0.6410256410256411,7.9799999999999995,1.9261538461538463
2021091207253,0.0,0,0.53125,0.5,12.22,3.811875
2021091207386,0.0,0,0.4666666666666667,0.5333333333333333,7.4,2.467
2021091207386,1.0,0,0.5333333333333333,0.0,9.71,3.219333333333333
2021091207410,0.0,0,0.5925925925925926,0.4074074074074074,6.19,2.303703703703704
2021091207410,1.0,0,0.37037037037037035,0.037037037037037035,11.72,4.331851851851852
2021091207839,0.0,0,0.3448275862068966,0.3793103448275862,6.49,2.216551724137931
2021091207839,1.0,0,0.5862068965517241,0.0,8.33,2.8906896551724137
2021091207863,0.0,0,0.16,0.44,5.79,2.2616
2021091207863,1.0,0,0.44,0.44,8.35,3.3339999999999996
2021091207930,0.0,0,0.59375,0.46875,8.84,2.7703125
2021091207930,1.0,0,0.5,0.5,11.73,3.6878125
2021091207954,0.0,0,0.7906976744186046,0.13953488372093023,8.86,2.0953488372093023
2021091208175,0.0,0,0.46875,0.5625,8.42,2.5678125
2021091208175,1.0,0,0.59375,0.4375,9.18,2.849375
2021091208272,0.0,0,0.6296296296296297,0.18518518518518517,6.92,2.4940740740740743
2021091208272,1.0,0,0.5555555555555556,0.3333333333333333,9.22,3.299259259259259
2021091208377,0.0,0,1.0,0.5294117647058824,5.45,1.5658823529411765
2021091208377,1.0,0,0.4411764705882353,0.4117647058823529,15.33,4.350882352941177
2021091208450,1.0,0,0.5526315789473685,0.18421052631578946,12.47,3.1260526315789474
2021091208493,0.0,0,0.7096774193548387,0.3870967741935484,11.24,3.486774193548387
2021091208493,1.0,0,0.967741935483871,0.12903225806451613,9.4,2.9725806451612904
2021091208620,0.0,0,0.24,0.24,7.35,2.7996
2021091208620,1.0,0,0.52,0.32,8.18,3.2316000000000003
2021091208742,0.0,0,0.696969696969697,0.3333333333333333,10.85,3.162121212121212
2021091208742,1.0,0,0.6060606060606061,0.42424242424242425,12.35,3.6199999999999997
2021091208788,0.0,0,0.6206896551724138,0.5517241379310345,9.59,3.1710344827586203
2021091208788,1.0,0,0.13793103448275862,0.8620689655172413,9.92,3.398965517241379
2021091208974,0.0,0,0.56,0.56,9.3,3.7596
2021091208974,1.0,0,0.56,0.0,10.8,4.29
2021091208996,0.0,0,0.4857142857142857,0.2571428571428571,10.79,2.972
2021091208996,1.0,0,0.6571428571428571,0.05714285714285714,14.6,4.074285714285714
2021091209155,0.0,0,0.6829268292682927,0.21951219512195122,9.51,2.2746341463414637
2021091209155,1.0,0,0.7317073170731707,0.24390243902439024,11.23,2.6358536585365853
2021091209265,0.0,0,0.7209302325581395,0.6046511627906976,11.2,2.546046511627907
2021091209289,0.0,0,0.5652173913043478,0.5217391304347826,6.7,2.8378260869565217
2021091209289,1.0,0,0.6086956521739131,1.0,6.58,2.7682608695652173
2021091209490,0.0,0,0.22580645161290322,0.5483870967741935,8.69,2.717741935483871
2021091209490,1.0,0,0.5806451612903226,0.2903225806451613,11.16,3.4070967741935485
2021091209559,0.0,0,0.35294117647058826,0.08823529411764706,9.78,2.808529411764706
2021091209559,1.0,0,0.6470588235294118,0.7058823529411765,6.63,1.9097058823529414
2021091209620,0.0,0,0.5333333333333333,0.23333333333333334,10.16,3.296
2021091209620,1.0,0,0.3,0.3333333333333333,7.43,2.4189999999999996
2021091209768,1.0,0,0.32432432432432434,0.32432432432432434,4.67,1.2278378378378378
2021091209866,0.0,0,0.43478260869565216,0.30434782608695654,8.040000000000001,3.4217391304347826
2021091209866,1.0,0,0.5217391304347826,0.0,7.77,3.2647826086956524
2021091209995,0.0,0,0.4782608695652174,0.17391304347826086,8.11,3.43304347826087
2021091209995,1.0,0,0.391304347826087,0.6956521739130435,3.31,1.4304347826086956
2021091210146,0.0,0,1.0,0.4146341463414634,15.84,3.69
2021091210146,1.0,0,1.0,0.34146341463414637,11.1,2.573170731707317
2021091210200,0.0,0,0.7209302325581395,0.5581395348837209,11.33,2.6867441860465116
2021091210352,0.0,0,0.7105263157894737,0.6052631578947368,5.69,1.5436842105263158
2021091210352,1.0,0,0.7105263157894737,0.07894736842105263,13.379999999999999,3.559473684210526
2021091210525,0.0,0,0.9545454545454546,0.36363636363636365,4.58,1.9836363636363636
2021091210525,1.0,0,0.5,0.7272727272727273,5.51,2.548636363636364
2021091210603,0.0,0,1.0,0.24324324324324326,9.89,2.5440540540540537
2021091210603,1.0,0,0.972972972972973,0.40540540540540543,10.77,2.8002702702702704
2021091210865,0.0,0,0.7916666666666666,0.75,6.6,2.6962499999999996
2021091210865,1.0,0,0.375,0.08333333333333333,10.76,4.5320833333333335
2021091210929,0.0,0,0.8095238095238095,0.40476190476190477,9.46,2.212619047619048
2021091210929,1.0,0,0.7380952380952381,0.7619047619047619,13.280000000000001,3.0314285714285716
2021091210953,0.0,0,0.6666666666666666,0.9523809523809523,4.77,2.2399999999999998
2021091210953,1.0,0,0.42857142857142855,0.8571428571428571,8.07,3.90047619047619
2021091210996,0.0,0,0.6538461538461539,0.19230769230769232,10.21,3.792692307692308
2021091210996,1.0,0,0.6153846153846154,1.0,8.38,3.101153846153846
2021091211184,0.0,0,0.2857142857142857,0.2619047619047619,9.74,2.3383333333333334
2021091211184,1.0,0,0.3333333333333333,0.38095238095238093,12.8,3.1038095238095234
2021091211206,0.0,0,0.6428571428571429,0.17857142857142858,10.0,3.5860714285714286
